month,day,hour,minute,temperature,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_type,dew_point,dhi,dni,fill_flag,ghi,relative_humidity,solar_zenith_angle,surface_albedo,pressure,precipitable_water,wind_direction,wind_speed,cdte,solar_azimuth_angle,0.2800_um,0.2805_um,0.2810_um,0.2815_um,0.2820_um,0.2825_um,0.2830_um,0.2835_um,0.2840_um,0.2845_um,0.2850_um,0.2855_um,0.2860_um,0.2865_um,0.2870_um,0.2875_um,0.2880_um,0.2885_um
1,2,20,0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,47.87,-9999.0,0.12,1014.0,1.0,86.0,0.28787878787878785,0.0,110.99085988877152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,0,0.03472222222222232,19.0,126.0,26.0,0.0,6.7,19.0,126.0,0.0,0.026130653266331662,40.52,-9999.0,0.13,1018.0,1.0,105.0,0.3181818181818181,0.0,115.42767269475792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0,0.22916666666666652,80.0,531.0,221.0,0.0,5.6,80.0,531.0,0.0,0.2221105527638191,31.72,74.53,0.13,1018.0,1.0,110.0,0.4545454545454544,0.9943044661550314,121.4485442933676,1.9206557226957432e-19,2.9059740941436047e-18,1.1644544114907846e-17,1.8561766532247206e-16,1.0024204326836533e-15,3.012430652395818e-15,9.751490159168655e-15,1.6633399290176862e-14,2.086918700204133e-13,5.418916142094864e-13,1.1372531672861499e-12,5.023292455968149e-12,1.7555319703662033e-11,7.805976537580302e-11,2.1644640327136788e-10,7.311970728178275e-10,2.8755273193760316e-09,7.709577914401086e-09
1,3,4,0,0.4374999999999998,111.0,719.0,437.0,0.0,5.1,111.0,719.0,0.0,0.43919597989949755,25.49,63.0,0.13,1018.0,1.0,115.0,0.3181818181818181,0.997285165942436,129.58137410345506,8.189372367517576e-19,1.236538982086231e-17,4.949034125580106e-17,7.870745321854254e-16,4.242542332984067e-15,1.2731287800990064e-14,4.114699518035079e-14,7.011165621727415e-14,8.765976612475011e-13,2.271610560987939e-12,4.756269734503843e-12,2.0949281000172885e-11,7.310114975859211e-11,3.241715323430629e-10,8.967449421288731e-10,3.020341695814649e-09,1.18281718759093e-08,3.1635018039301e-08
1,3,5,0,0.6388888888888888,128.0,813.0,618.0,0.0,4.4,128.0,813.0,0.0,0.621105527638191,20.51,52.99,0.13,1018.0,1.0,126.0,0.1515151515151515,0.9948567792926988,140.8192422271597,2.3088816651961247e-18,3.485152345634599e-17,1.3945667325435335e-16,2.217322833203572e-15,1.1949527635480706e-14,3.58559901825183e-14,1.158548910121227e-13,1.9739991990514722e-13,2.467847907275201e-12,6.395599525543825e-12,1.3390877048448951e-11,5.899951752390138e-11,2.0589403975837367e-10,9.136439667739239e-10,2.5295126667243366e-09,8.532227040264243e-09,3.3539580243656445e-08,8.99928971386716e-08
1,3,6,0,0.7222222222222223,157.0,811.0,725.0,0.0,4.6,157.0,811.0,0.0,0.7286432160804021,19.49,45.53,0.13,1016.0,1.1,193.0,0.07575757575757575,0.994124554767446,156.2135034786479,4.2716535523002544e-18,6.452314488661925e-17,2.5830933064438115e-16,4.111886472172759e-15,2.218375762408084e-14,6.662131580690727e-14,2.1556935300282187e-13,3.6755239027966e-13,4.62057755029872e-12,1.2022187295066698e-11,2.5326050608217166e-11,1.1278069587429137e-10,3.9576771132911226e-10,1.7827089297204216e-09,5.007568252108062e-09,1.7308973401806547e-08,7.10395009136233e-08,1.9621024491018488e-07
1,3,7,0,0.770833333333333,161.0,831.0,779.0,0.0,5.4,161.0,831.0,0.0,0.7829145728643216,19.76,42.03,0.13,1015.0,1.1,258.0,0.1515151515151515,0.993358391415171,175.58220321361478,5.9042851292105874e-18,8.932722981627933e-17,3.5806836686201754e-16,5.720939844536591e-15,3.09681185047547e-14,9.32370915279353e-14,3.029219470161964e-13,5.179784719663474e-13,6.6118465273757976e-12,1.7381263062294388e-11,3.7128482289235225e-11,1.6894372273929094e-10,5.98562375762265e-10,2.7605586440857763e-09,7.911351207890155e-09,2.8121541797149828e-08,1.196379911811678e-07,3.3722271417830774e-07
1,3,8,0,0.7847222222222219,159.0,824.0,758.0,0.0,6.3,159.0,824.0,0.0,0.7618090452261307,20.71,43.46,0.13,1014.0,1.1,281.0,0.2575757575757575,0.9936447606687012,195.87859549744624,5.339705490239465e-18,8.073610759761783e-17,3.2347585542300264e-16,5.156639515910558e-15,2.7875586275056363e-14,8.379175530950433e-14,2.7160978895566564e-13,4.636666620182024e-13,5.871831177426538e-12,1.5353056812763178e-11,3.2561874660093384e-11,1.4652317188721426e-10,5.167911220815067e-10,2.356611131685534e-09,6.689907907456932e-09,2.3481599307521187e-08,9.83528268860648e-08,2.749799942223543e-07
1,3,9,0,0.770833333333333,169.0,742.0,652.0,0.0,7.1,169.0,742.0,0.0,0.6552763819095478,22.13,49.39,0.13,1014.0,1.1,293.0,0.3484848484848484,0.992940286084874,213.1525292266869,2.672931433170832e-18,4.0342212387395137e-17,1.6151305944949135e-16,2.566796885963277e-15,1.3840251711391451e-14,4.1512973871278965e-14,1.3415663172973366e-13,2.285960384075121e-13,2.859395997032714e-12,7.413762679884574e-12,1.5536842101273533e-11,6.85738900588957e-11,2.3954246161584664e-10,1.0661933264143815e-09,2.961356785506695e-09,1.0047033318867925e-08,3.9991237554591537e-08,1.083557311963674e-07
1,3,10,0,0.7222222222222223,149.0,659.0,494.0,0.0,7.8,149.0,659.0,0.0,0.4964824120603016,24.22,58.47,0.13,1014.0,1.2,298.0,0.409090909090909,0.9972050210654716,226.07579318097575,1.0827098510668314e-18,1.6337746045736905e-17,6.540813519797837e-17,1.0392393400817193e-15,5.602230426019772e-15,1.6800487381907966e-14,5.427917383512478e-14,9.248143382734116e-14,1.1552585218743173e-12,2.9926565993814078e-12,6.26282953540056e-12,2.7570167267374017e-11,9.617588594945407e-11,4.2631010161409245e-10,1.1788934238037464e-09,3.966436714884459e-09,1.5523283016481356e-08,4.1502672177121166e-08
1,3,11,0,0.6180555555555554,115.0,513.0,295.0,0.0,9.5,115.0,513.0,0.0,0.2964824120603015,29.72,69.45,0.13,1014.0,1.2,299.0,0.39393939393939387,0.9943660825722196,235.4070421294473,3.1540213921891294e-19,4.7642563102799336e-18,1.908452706532393e-17,3.0351879428103682e-16,1.6375631153301538e-15,4.914687052073257e-15,1.5889850163178444e-14,2.7087550205090646e-14,3.388408129594988e-13,8.784955133433333e-13,1.840147183728987e-12,8.109329856907395e-12,2.8307139381914917e-11,1.2559655605931078e-10,3.4760629873141514e-10,1.1707713091772931e-09,4.58757400274581e-09,1.2273997579909949e-08
1,3,12,0,0.3819444444444444,54.0,246.0,90.0,0.0,11.3,54.0,246.0,0.0,0.09045226130653267,40.77,81.52,0.13,1014.0,1.2,302.0,0.33333333333333326,0.9500762641871316,242.23908297638616,2.0708007593391771e-19,3.11865220122583e-18,1.24745835965718e-17,1.9773708978003522e-16,1.0642841905964136e-15,3.1880338814640217e-15,1.0286090392736156e-14,1.7511448651086282e-14,2.180262999788853e-13,5.637742696464861e-13,1.1773527685353658e-12,5.16928184681996e-12,1.8009469987449152e-11,7.962231239872349e-11,2.1971098738472829e-10,7.369604430932094e-10,2.8715291268027835e-09,7.65515512081457e-09
