month,day,hour,minute,temperature,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_type,dew_point,dhi,dni,fill_flag,ghi,relative_humidity,solar_zenith_angle,surface_albedo,pressure,precipitable_water,wind_direction,wind_speed,cdte,solar_azimuth_angle,0.2800_um,0.2805_um,0.2810_um,0.2815_um,0.2820_um,0.2825_um,0.2830_um,0.2835_um,0.2840_um,0.2845_um,0.2850_um,0.2855_um,0.2860_um,0.2865_um,0.2870_um,0.2875_um,0.2880_um,0.2885_um
1,2,17,0,0.2185430463576158,0.0,0.0,0.0,1.0,-5.8,0.0,0.0,0.0,0.0,20.62,-9999.0,0.2,953.0,0.7,61.0,0.20895522388059698,0.0,258.4057182794732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,18,0,0.19867549668874174,0.0,0.0,0.0,0.0,-5.8,0.0,0.0,0.0,0.0,21.45,-9999.0,0.2,953.0,0.7,65.0,0.19402985074626863,0.0,255.41333139454423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,19,0,0.1854304635761589,0.0,0.0,0.0,1.0,-5.9,0.0,0.0,0.0,0.0,21.88,-9999.0,0.2,953.0,0.7,71.0,0.19402985074626863,0.0,187.6959839471784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,20,0,0.17880794701986746,0.0,0.0,0.0,1.0,-5.9,0.0,0.0,0.0,0.0,22.05,-9999.0,0.2,953.0,0.7,76.0,0.16417910447761194,0.0,105.09064661705064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,21,0,0.17880794701986746,0.0,0.0,0.0,1.0,-5.9,0.0,0.0,0.0,0.0,22.07,-9999.0,0.2,953.0,0.7,73.0,0.11940298507462686,0.0,101.57442182223484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,22,0,0.17880794701986746,0.0,0.0,0.0,1.0,-5.9,0.0,0.0,0.0,0.0,22.06,-9999.0,0.2,953.0,0.7,57.0,0.05970149253731343,0.0,102.4130772407624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,23,0,0.16556291390728473,0.0,0.0,0.0,1.0,-5.9,0.0,0.0,0.0,0.0,22.79,-9999.0,0.2,954.0,0.8,351.0,0.04477611940298507,0.0,104.58511064928052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,0,0.13907284768211914,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,23.77,-9999.0,0.2,954.0,0.8,324.0,0.10447761194029849,0.0,107.61038150266565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,0,0.11589403973509932,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,24.85,-9999.0,0.2,955.0,0.8,324.0,0.11940298507462686,0.0,111.4919959703546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,0,0.1821192052980133,31.0,269.0,54.0,1.0,-5.2,31.0,269.0,0.0,0.05056179775280899,23.14,84.96,0.2,956.0,0.8,329.0,0.10447761194029849,0.9564625148343768,116.45686822525238,1.8800819958899228e-19,2.8008337112088522e-18,1.1081293681977057e-17,1.7577481470197076e-16,9.359955662067438e-16,2.80248130803433e-15,8.949858368784472e-15,1.523092442760001e-14,1.8979879799357338e-13,4.856236926034285e-13,1.0039453871069896e-12,4.410506799605135e-12,1.5196767088117164e-11,6.727116977113543e-11,1.8576569793946688e-10,6.164918828207862e-10,2.4048657811602416e-09,6.345883920244012e-09
1,3,3,0,0.29470198675496684,77.0,641.0,266.0,0.0,-5.9,77.0,641.0,0.0,0.24906367041198502,17.78,72.8,0.2,957.0,0.8,352.0,0.14925373134328357,0.9929450277476994,122.94558741385356,3.351756629892921e-19,4.9651060462772585e-18,1.9894263126645186e-17,3.1701603297064413e-16,1.6941696631029985e-15,5.089591495948866e-15,1.629943965366102e-14,2.7809507820609752e-14,3.4521608576238775e-13,8.963298420584751e-13,1.8607098355878294e-12,8.223236114773013e-12,2.841929475243361e-11,1.2642344086549889e-10,3.5074624445895427e-10,1.1714326331670226e-09,4.5560353588304526e-09,1.2215845180658458e-08
