Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Solar Azimuth Units,Panel Tilt Units,Panel Azimuth Units,Spectral Data Units,Version
NSRDB,69977,-,-,-,16.56,75.05,0,532,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,degrees,degrees,degrees,W/m^2/um,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Si (BPR),Si (Wacker),Si (Eurosil),"GaAs (Bauhuis et al., 2009)","InGap (Gray, 2008)","InGap (McGambridge, 2011)",CdTe,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle,0.2800 um,0.2805 um,0.2810 um,0.2815 um,0.2820 um,0.2825 um,0.2830 um,0.2835 um,0.2840 um,0.2845 um,0.2850 um,0.2855 um,0.2860 um,0.2865 um,0.2870 um,0.2875 um,0.2880 um,0.2885 um
2020,11,22,8,0,28.4,228,675,737,3,20.2,377,229,3,550,60.98,41.04,0.15,950,3.5,90,2,1.0142268473583251,1.009649821041528,1.0169658112023874,1.0617655330018294,1.1545484678934945,1.147451536077697,1.071913696287161,206.95829112304025,21.532507511394186,270,4.258040896287331e-18,4.7741389392445045e-17,2.238353553903698e-16,7.70775076114975e-15,2.952599089848717e-14,9.854317654302818e-14,3.1715572391114036e-13,3.3950322346298075e-13,8.203738065837238e-12,2.0735352522980832e-11,3.8678955789558506e-11,1.3214023993358226e-10,6.987705132014859e-10,2.9044045083902313e-09,9.6574117549103e-09,3.239257453959268e-08,1.0646718824633222e-07,3.661295996418494e-07
2020,11,22,9,0,28.3,211,619,615,3,19.9,315,201,3,446,60.33,49.35,0.15,949,3.6,82,1.7,1.0165369183248625,1.0117838082712813,1.0188817577314404,1.0651366433459608,1.15846780938731,1.1514725387770421,1.0749223819514393,223.019370237778,38.47104664526135,270,2.034005093548431e-18,2.2651884979255604e-17,1.0736738381270766e-16,3.643864086080283e-15,1.3828604132467506e-14,4.5905452363521e-14,1.487371107541226e-13,1.540106849427739e-13,3.7562993745918434e-12,9.194887187998478e-12,1.6601901725579364e-11,5.22856871217743e-11,2.893000564376414e-10,1.134038119753938e-09,3.8257827717943075e-09,1.1902948177323258e-08,3.264919315685801e-08,1.1847160153538945e-07
2020,11,22,10,0,27.9,189,495,435,3,19.7,226,155,3,303,61.18,60.16,0.15,949,3.6,71,1.5,1.0194698531946156,1.0145300008644624,1.021143310238928,1.068119090262476,1.1608177974900706,1.1538569058367842,1.0773406809269241,234.0649488092132,54.68533053847144,270,7.622204806895365e-19,8.493108509476595e-18,4.0271217641886244e-17,1.3657483006592008e-15,5.183687328729603e-15,1.7205655085906583e-14,5.573087992011994e-14,5.772509055771968e-14,1.4032959209562641e-12,3.430453393479188e-12,6.181046906823868e-12,1.938685639122952e-11,1.0713418653071791e-10,4.175191893809573e-10,1.4033672762681655e-09,4.326144648275681e-09,1.1549837813243466e-08,4.176230783487049e-08
2020,11,22,11,0,27,132,313,227,3,20.4,123,80,3,147,67.24,72.35,0.15,949,3.7,61,1.1,1.0221314403414565,1.0166580830172318,1.022728294579272,1.0718252357217017,1.1667383059187837,1.1587553596542681,1.0810474605413936,241.72637414581916,70.12578822079784,270,2.253655547659839e-19,2.5166601356889473e-18,1.1959425590247828e-17,4.0720788046693673e-16,1.547857686473353e-15,5.146989986284356e-15,1.6698327105586292e-14,1.72954807868043e-14,4.2185363180570587e-13,1.0326963162043635e-12,1.8629684414518404e-12,5.850111739135003e-12,3.2369421047679856e-11,1.2618813024658063e-10,4.2472068230392443e-10,1.3097355521395327e-09,3.496755939328693e-09,1.2649607854869406e-08
2020,11,22,12,0,25,30,56,35,8,21.5,28,0,3,28,81.07,85.23,0.15,950,3.7,55,0.8,1.0348649101401517,1.026477351720024,1.0334879825764776,1.0799735655532088,1.2027470403876517,1.1822024419851904,1.0980775373379499,247.23807818721596,13.27734983734176,270,1.0352303402747318e-19,1.147456280869816e-18,5.372349856071445e-18,1.8438610777172695e-16,6.972652859374353e-16,2.3138507348402318e-15,7.373875035663697e-15,7.709637282848993e-15,1.8464641758817435e-13,4.565233373631137e-13,8.196349134649063e-13,2.553559402024247e-12,1.4107369875883369e-11,5.4845325173561304e-11,1.8106203500842893e-10,5.63925217344533e-10,1.4954966793441665e-09,5.380506009445017e-09
2020,11,22,13,0,23.8,0,0,0,7,21.2,0,0,0,0,85.14,-9999,0.15,951,3.7,56,0.9,0,0,0,0,0,0,0,251.33897024450394,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,14,0,23.1,0,0,0,8,20.9,0,0,0,0,87.26,-9999,0.15,951,3.6,63,1,0,0,0,0,0,0,0,254.4316925041391,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,15,0,22.5,0,0,0,4,20.6,0,0,0,0,89.12,-9999,0.15,952,3.5,74,1.2,0,0,0,0,0,0,0,256.67630106504953,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,16,0,21.8,0,0,0,3,20.4,0,0,0,0,91.8,-9999,0.15,952,3.4,85,1.2,0,0,0,0,0,0,0,257.9479617267478,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,17,0,21.2,0,0,0,8,20.2,0,0,0,0,94.16,-9999,0.15,952,3.3,93,1.2,0,0,0,0,0,0,0,257.3691751725546,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,18,0,20.6,0,0,0,1,20,0,0,0,0,96.44,-9999,0.15,952,3.2,99,1.2,0,0,0,0,0,0,0,249.1808039441474,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,19,0,20,0,0,0,0,19.8,0,0,0,0,98.86,-9999,0.15,951,3,104,1.1,0,0,0,0,0,0,0,139.53022884591115,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,20,0,19.4,0,0,0,0,19.4,0,0,0,0,100,-9999,0.15,951,2.9,106,1,0,0,0,0,0,0,0,105.06311917977621,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,21,0,19,0,0,0,1,19,0,0,0,0,100,-9999,0.15,950,2.9,104,0.9,0,0,0,0,0,0,0,102.077165089338,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,22,0,18.9,0,0,0,0,18.9,0,0,0,0,100,-9999,0.15,950,2.9,98,1,0,0,0,0,0,0,0,102.5711199468879,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,22,23,0,19,0,0,0,0,19,0,0,0,0,100,-9999,0.15,951,3,92,1.1,0,0,0,0,0,0,0,104.34143243798707,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,0,0,19,0,0,0,3,19,0,0,0,0,100,-9999,0.15,951,3.1,86,1.3,0,0,0,0,0,0,0,106.98179613061126,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,1,0,19.2,0,0,0,3,19.2,0,0,0,0,100,-9999,0.15,952,3.2,81,1.8,0,0,0,0,0,0,0,110.5185046585317,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,2,0,20.7,84,104,103,8,19.4,69,35,3,75,92.51,79.27,0.15,953,3.3,78,3,1.045176913387626,1.0396909983203344,1.0446805111219744,1.085741492598731,1.1716085235048175,1.1613930253292741,1.095631021273747,115.21947495612949,34.06006137366453,90,1.9494582855836552e-19,2.1617855715452457e-18,1.0253438327472353e-17,3.482188936417422e-16,1.332629695430601e-15,4.36767513902918e-15,1.4105184625065355e-14,1.4578608064729134e-14,3.541444858413954e-13,8.636720986399219e-13,1.5515705972473002e-12,4.8434614988254674e-12,2.713320527216359e-11,1.0542081165496682e-10,3.4877007992321316e-10,1.0859309810611044e-09,2.886598429875124e-09,1.039705858256981e-08
2020,11,23,3,0,22.5,203,259,306,8,19.4,170,115,3,216,82.77,66.66,0.15,954,3.4,79,3.6,1.0417530657304166,1.0373384983318739,1.0425269236905015,1.0819052503600808,1.1605903810993052,1.1536641945853627,1.0901217278040423,121.62490034858001,63.11998418703834,90,3.6559519403586113e-19,4.068993078031109e-18,1.9345282787698686e-17,6.601072704802378e-16,2.5039122186382065e-15,8.323528334400875e-15,2.6984777231129196e-14,2.7877012396745e-14,6.811511325535156e-13,1.6660892226007055e-12,3.0062888763754764e-12,9.40564285285806e-12,5.213407465178724e-11,2.0624095203506784e-10,6.836140941491832e-10,2.1402340951500914e-09,5.704454993835906e-09,2.0660595995210193e-08
2020,11,23,4,0,24.1,281,378,497,8,19.4,269,174,3,368,75.22,55.04,0.15,954,3.5,77,3.9,1.0355222160921576,1.0313295983723831,1.0370756506289025,1.076299363197321,1.155756436934254,1.1492060251496705,1.0848629219332084,130.68020716165427,47.32330294491984,90,1.067586798465255e-18,1.1860270217765135e-17,5.631671257914339e-17,1.9185618308240794e-15,7.26892487002594e-15,2.4138943352427194e-14,7.818642108420527e-14,8.07272130125417e-14,1.9714031323873417e-12,4.819296449600288e-12,8.691999638059847e-12,2.7181412231106597e-11,1.5071117158513125e-10,5.963588905802066e-10,1.9782460906495614e-09,6.198125503577829e-09,1.656006910425482e-08,6.009762337378814e-08
2020,11,23,5,0,25.5,323,459,647,8,19.5,347,209,3,495,69.42,45.24,0.15,954,3.5,74,3.9,1.0299440658723378,1.0259171840444117,1.0320355616411196,1.0705886371158118,1.1505199093108818,1.143947292060893,1.0795868967328581,143.84827337152956,30.748892238269512,90,2.414121718217326e-18,2.6835565030675503e-17,1.2743439070360558e-16,4.347860883884836e-15,1.649315463510227e-14,5.482286358387656e-14,1.778509266809294e-13,1.8405240286743192e-13,4.517998292741253e-12,1.1098524058013551e-11,2.019254119338088e-11,6.458469350234944e-11,3.557545272658217e-10,1.4378716169502588e-09,4.803286476511248e-09,1.550109718525947e-08,4.5482581747898706e-08,1.6363951197931416e-07
2020,11,23,6,0,26.5,318,544,742,8,19.5,395,224,3,570,65.34,38.69,0.15,953,3.6,70,3.9,1.0266241085235452,1.022633322618976,1.0290307486756884,1.0676009352728906,1.148849919792745,1.1421475106992292,1.076977273684325,162.51942079074547,13.52635624387274,90,4.5120636002675585e-18,5.139464249916081e-17,2.447232878999025e-16,8.317533033929298e-15,3.2878804500145774e-14,1.0893073452005377e-13,3.5927283909953266e-13,3.9636363509740147e-13,9.571057684228329e-12,2.437563222903141e-11,4.7211376496243476e-11,1.7532534293147363e-10,8.87432675076948e-10,3.847783210192364e-09,1.2665305946399346e-08,4.382659740464441e-08,1.5667714878904057e-07,5.171053675147163e-07
2020,11,23,7,0,27.1,320,556,763,8,19.4,406,227,3,587,62.66,37.15,0.15,951,3.6,68,3.8,1.0257715077468024,1.0218209631228692,1.0282588644403932,1.066543301317267,1.1479432091630932,1.1412026073698602,1.0760150013396792,185.33172109877987,4.027252063108563,270,5.326496364829248e-18,6.266157973198037e-17,2.9450903198225624e-16,9.957594847820439e-15,4.016949698812958e-14,1.3518715710925673e-13,4.459313359284691e-13,5.277113247015509e-13,1.2155738641168597e-11,3.158736617445627e-11,6.408179766841253e-11,2.539023589388687e-10,1.20122825443006e-09,5.3587750259144614e-09,1.73673786813839e-08,6.108376345724382e-08,2.2782439040433435e-07,7.285809007886151e-07
2020,11,23,8,0,27.3,306,539,711,8,19.2,378,218,3,542,61.48,41.19,0.15,950,3.6,67,3.7,1.027831903027906,1.0238207276516849,1.0301292348707385,1.06893621653993,1.1500495191025744,1.1433773517309225,1.0782048067542211,206.72489959024736,21.481560376131057,270,3.700609721755291e-18,4.1400899708143045e-17,1.9447305543387022e-16,6.729865712351448e-15,2.5751402690952274e-14,8.602233346425355e-14,2.7697786036686743e-13,2.958547033141685e-13,7.178401826577683e-12,1.815450964863019e-11,3.3884566335816655e-11,1.1585952566213381e-10,6.13484549629281e-10,2.5532895751799505e-09,8.499087227680167e-09,2.8556145591132986e-08,9.417539347888117e-08,3.2401093436497856e-07
2020,11,23,9,0,27,275,489,593,7,19.1,315,191,3,439,62.17,49.46,0.15,950,3.7,69,3.5,1.0322187324672971,1.0280252156065417,1.0341149786383697,1.0742590745248477,1.1554647327257817,1.1488712589533083,1.083171030336461,222.76765710754518,38.441508129365474,270,1.7934081274140135e-18,1.9925710015511403e-17,9.343026099446644e-17,3.223405620470054e-15,1.2216270710927244e-14,4.063797182998337e-14,1.2984525489614612e-13,1.3580538891518361e-13,3.2833625525372676e-12,8.154386306878085e-12,1.471804249582961e-11,4.621361437356817e-11,2.5644868885409836e-10,1.006244298482787e-09,3.348696011575144e-09,1.057361572916429e-08,2.8951757862868773e-08,1.0511525467907472e-07
2020,11,23,10,0,26.4,216,418,424,8,19.1,225,145,3,297,64.07,60.23,0.15,950,3.7,70,3.1,1.0384540203436103,1.0340534121409735,1.0397067601956202,1.0805973892636624,1.161537212707834,1.1548621022474157,1.0890718394753194,233.82519645769813,54.6717762120882,270,6.831178413386006e-19,7.594341378908596e-18,3.5613655978711864e-17,1.2279514456057747e-15,4.654477952473486e-15,1.5481753047576208e-14,4.9437873592926764e-14,5.174086949939167e-14,1.2463817124306046e-12,3.09230752128955e-12,5.569934538795392e-12,1.7418446374884465e-11,9.653222142746042e-11,3.7660027779192994e-10,1.2482377244536113e-09,3.906990082211638e-09,1.0415050671137432e-08,3.7680814835129393e-08
2020,11,23,11,0,25.3,137,284,223,7,19.6,122,75,3,145,70.57,72.38,0.15,950,3.7,73,2.2,1.044571619667521,1.0396311980467923,1.044783778959805,1.087458149709325,1.1710306761740086,1.1632002451208088,1.0960738587130747,241.5009867228756,70.12200145804184,270,2.0445184251074397e-19,2.278771576719551e-18,1.070305367091922e-17,3.704064394323371e-16,1.4064417672830482e-15,4.68647539939747e-15,1.4981892533631396e-14,1.5694035318941822e-14,3.7891061690591674e-13,9.41940535057218e-13,1.6988661065177411e-12,5.320405691926114e-12,2.951153173493235e-11,1.1518508805244046e-10,3.820200383489614e-10,1.1969330256576452e-09,3.191716372493644e-09,1.1549505540032283e-08
2020,11,23,12,0,23.2,30,60,35,7,20.4,28,0,3,28,84.39,85.23,0.15,950,3.6,80,1.2,1.0352605324419224,1.026910055685862,1.0338710157779896,1.0797200232380788,1.2007461756874755,1.180262410320831,1.0977338890870716,247.02053304796118,13.277443304842677,270,1.0328497098756525e-19,1.1448165697726843e-18,5.359996019577057e-18,1.8396199449900272e-16,6.956609458474672e-16,2.3085233568200367e-15,7.356891534342294e-15,7.691895092729138e-15,1.8422132737671013e-13,4.554721879446462e-13,8.177496243944455e-13,2.5476792902258787e-12,1.407488946091488e-11,5.4719023446840386e-11,1.806450770440963e-10,5.626270652143372e-10,1.4920514740306592e-09,5.3681144928194335e-09
2020,11,23,13,0,22.1,0,0,0,8,20.1,0,0,0,0,88.41,-9999,0.15,951,3.6,89,1.1,0,0,0,0,0,0,0,251.11992682815122,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,14,0,21.8,0,0,0,8,19.9,0,0,0,0,88.89,-9999,0.15,951,3.5,96,1.1,0,0,0,0,0,0,0,254.19923041333806,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,15,0,21.4,0,0,0,8,19.7,0,0,0,0,90.32,-9999,0.15,952,3.5,103,1.1,0,0,0,0,0,0,0,256.4128934229682,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,16,0,21,0,0,0,8,19.5,0,0,0,0,91.42,-9999,0.15,952,3.4,106,1.1,0,0,0,0,0,0,0,257.62168343285157,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,17,0,20.5,0,0,0,8,19.3,0,0,0,0,92.99,-9999,0.15,951,3.4,105,1.1,0,0,0,0,0,0,0,256.9036249225682,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,18,0,20.1,0,0,0,8,19.1,0,0,0,0,94.19,-9999,0.15,951,3.3,103,1,0,0,0,0,0,0,0,248.30840245532426,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,19,0,19.6,0,0,0,8,18.9,0,0,0,0,95.83,-9999,0.15,951,3.2,100,0.9,0,0,0,0,0,0,0,141.60642179939822,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,20,0,19.3,0,0,0,0,18.7,0,0,0,0,96.6,-9999,0.15,950,3.2,94,0.9,0,0,0,0,0,0,0,105.75613903123724,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,21,0,19,0,0,0,0,18.6,0,0,0,0,97.66,-9999,0.15,950,3.1,86,0.9,0,0,0,0,0,0,0,102.46733320519957,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,22,0,18.4,0,0,0,0,18.4,0,0,0,0,100,-9999,0.15,950,3,78,0.9,0,0,0,0,0,0,0,102.84918402633889,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,23,23,0,17.9,0,0,0,1,17.9,0,0,0,0,100,-9999,0.15,950,2.9,72,0.9,0,0,0,0,0,0,0,104.56468004317333,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,24,0,0,17.5,0,0,0,3,17.5,0,0,0,0,100,-9999,0.15,951,2.8,70,1,0,0,0,0,0,0,0,107.17495166283334,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,24,1,0,17.5,0,0,0,3,17.5,0,0,0,0,100,-9999,0.15,951,2.7,69,1.1,0,0,0,0,0,0,0,110.69440492946688,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,24,2,0,19.6,79,182,112,0,18.3,79,182,0,112,92.21,79.41,0.15,952,2.6,71,2.4,0.9950102445281191,1.0001468657597936,0.9890804131029977,0.9408871763847015,0.760604015260328,0.7670337321183154,0.9269868261138156,115.38490513178323,33.53073623047145,90,2.571664208340178e-19,3.789779350218891e-18,1.5148443545902804e-17,2.401941771494831e-16,1.278737750003443e-15,3.8286901500699454e-15,1.2226546045703635e-14,2.058885805907209e-14,2.56306700722299e-13,6.55799694114576e-13,1.3545772633039532e-12,6.011146640168637e-12,2.0707476423711574e-11,9.160686771088155e-11,2.500210086930514e-10,8.384225396981792e-10,3.2300620144457194e-09,8.609223396647518e-09
2020,11,24,3,0,22.2,164,405,323,1,17.7,164,405,0,323,75.8,66.82,0.15,952,2.5,75,2.7,1.0109314178356865,1.0114196220862215,1.0081817200353003,1.015462463961621,0.97777910679161,0.9827508491365192,1.0084988095261915,121.7813130206942,63.25631065626392,90,3.8720856313155336e-19,5.7215131079461175e-18,2.2897334977155767e-17,3.6414794219056106e-16,1.9427188352568053e-15,5.826408344510638e-15,1.8638280885590452e-14,3.142127485267645e-14,3.928115274667838e-13,1.0074116902778288e-12,2.0861370015478465e-12,9.28862956854487e-12,3.205139045788389e-11,1.42236992700447e-10,3.8922769945765893e-10,1.3098671194752868e-09,5.0713145566522234e-09,1.355872246388113e-08
2020,11,24,4,0,24.8,216,532,520,0,16.6,216,532,0,520,60.35,55.22,0.15,953,2.5,77,3.5,1.0040960644133072,1.0035086698323696,1.002826544619274,1.017016749347646,1.0198306209862682,1.0220054755342005,1.0145221780867295,130.8200001226877,47.45445101227523,90,1.24577967389086e-18,1.8588831281179682e-17,7.438794915226961e-17,1.169802980076032e-15,6.3013629960677474e-15,1.869728433548215e-14,6.039788140614551e-14,1.0182449733366565e-13,1.272047614441816e-12,3.2596668290190575e-12,6.747825450088969e-12,2.971925120179539e-11,1.0363763433384053e-10,4.5964927200169893e-10,1.2581516484631255e-09,4.233723876272646e-09,1.641668963496502e-08,4.39499207938994e-08
2020,11,24,5,0,26.4,251,600,672,3,16.3,343,237,3,509,53.81,45.44,0.15,952,2.5,78,3.7,1.0136819984845964,1.0096639748134106,1.0162369417825048,1.0536763877331328,1.1387440249594056,1.1318934273580166,1.0632370890182576,143.94439189596073,30.868620248868396,90,2.795208044070294e-18,3.076107787961212e-17,1.4560858618706366e-16,5.005560552677425e-15,1.901626550889435e-14,6.315941255243644e-14,2.0222858670159196e-13,2.0991687427803134e-13,5.12976307186403e-12,1.2616142678636492e-11,2.2931506847487252e-11,7.443169108540134e-11,4.0885038468888775e-10,1.6308810709788496e-09,5.441562367489414e-09,1.7555464584714007e-08,5.1536617649355615e-08,1.8487712863162885e-07
2020,11,24,6,0,27.4,338,511,735,3,16.2,388,259,3,590,50.47,38.9,0.15,951,2.6,80,3.7,1.0119010458433821,1.007923642807759,1.0147520142174349,1.052071782377029,1.1383644804938862,1.1313685789558354,1.062013643949797,162.51620968438533,13.628228735885855,90,5.3291822821610085e-18,6.078971837359483e-17,2.8529376308267166e-16,9.775235037225027e-15,3.820717434512373e-14,1.2791959929865426e-13,4.161419462786754e-13,4.651052648512753e-13,1.1052197557861562e-11,2.810559774811448e-11,5.5034354110172266e-11,2.0354060202625254e-10,1.017767091375143e-09,4.399601467339322e-09,1.4472724062139169e-08,4.9936626252517256e-08,1.774232771512911e-07,5.860022722612174e-07
2020,11,24,7,0,28,349,505,751,8,16.2,402,246,3,597,48.73,37.35,0.15,950,2.7,83,3.5,1.0246940430789084,1.0212669130500331,1.0271577153235898,1.058656603563795,1.133917830287437,1.1273170907584944,1.0677958532360112,185.18931088021563,3.9479663513274232,270,5.083289882994674e-18,5.865170504368578e-17,2.7579287174904117e-16,9.419073175760865e-15,3.7296469733323994e-14,1.254046152437863e-13,4.1068787589461035e-13,4.699087780087192e-13,1.1047015574688494e-11,2.8807304696186048e-11,5.6671306479508285e-11,2.1685360477163015e-10,1.056146680290662e-09,4.649588914626553e-09,1.5180898201118784e-08,5.30341797512464e-08,1.9346589841137208e-07,6.288904769366708e-07
2020,11,24,8,0,28.2,351,464,699,1,16.2,351,464,0,699,48.28,41.34,0.15,949,2.8,84,3.3,0.9973259181135387,0.9973583400818335,0.996167176603569,1.00436611251625,1.0003226969864951,1.0029040498612969,1.0015429570885015,206.49356773616503,21.426052723486805,270,2.416717900110466e-18,3.6267975611999304e-17,1.4576058566580395e-16,2.3212512414018285e-15,1.2529225523531518e-14,3.8014101032058083e-14,1.2477278569056377e-13,2.1229933105268083e-13,2.8173712602249355e-12,7.524168012425452e-12,1.6455855824261006e-11,7.866212136793072e-11,2.8250605120241726e-10,1.3734064128472614e-09,4.113622781032031e-09,1.5345102699762405e-08,6.980169251657233e-08,2.0520540591240653e-07
2020,11,24,9,0,28.1,249,547,603,3,16.3,313,213,3,451,48.72,49.56,0.15,948,2.9,82,3,1.0154036298070317,1.0110555233190037,1.0177719944065111,1.0591332951743524,1.1472393236665979,1.1403485565792464,1.0686782405553255,222.5198318024572,38.407096435414154,270,2.0660010706358125e-18,2.272085182441746e-17,1.0769395046999879e-16,3.654976756113809e-15,1.4032419625156764e-14,4.604579267593567e-14,1.4900251125139155e-13,1.5428585932654324e-13,3.7678436546622916e-12,9.223192273931352e-12,1.663154483353632e-11,5.2379018686884195e-11,2.8981678093943126e-10,1.1375536135916517e-09,3.8326319496343684e-09,1.1939835444244037e-08,3.274887408852327e-08,1.1867666081672642e-07
2020,11,24,10,0,27.3,211,435,426,3,16.4,225,164,3,306,51.53,60.29,0.15,948,3,78,2.5,1.0185672816220894,1.0139976332314982,1.0202660357256879,1.0628054902060364,1.1504114372116951,1.1435520474739234,1.071799327758092,233.58992795292602,54.6532094707266,270,7.735436963111244e-19,8.509916599919951e-18,4.03506490888145e-17,1.3684700469486177e-15,5.255715044828108e-15,1.7240086907795512e-14,5.5770256207327846e-14,5.776599667141927e-14,1.4061366644794983e-12,3.437442875744645e-12,6.185513645023736e-12,1.9401042795685568e-11,1.0721240662706703e-10,4.1838852948549837e-10,1.4044147911884962e-09,4.335253573896118e-09,1.1574243187193523e-08,4.1793767361679084e-08
2020,11,24,11,0,25.8,139,269,221,3,17.9,123,85,3,148,61.61,72.4,0.15,949,3.1,80,1.7,1.0215768565772843,1.0165058463008234,1.022224603767832,1.0665376143940277,1.1549424725228032,1.1471079017892811,1.0754660249685757,241.28035181412292,70.11320270357216,270,2.240156926642931e-19,2.5015880468979972e-18,1.1887800714214858e-17,4.0476813791332664e-16,1.5385840743740413e-15,5.1161441109299435e-15,1.6598260035558272e-14,1.7191820687888742e-14,4.193252415781461e-13,1.0265043615282837e-12,1.851800629788059e-12,5.815037630249998e-12,3.2175305820434815e-11,1.254315699925284e-10,4.2217419120984016e-10,1.3018820926249579e-09,3.4757865047632507e-09,1.2573742396262578e-08
2020,11,24,12,0,23.3,28,49,32,0,19.1,28,49,0,32,77.06,85.24,0.15,949,3.1,87,1.1,0.6349091780067101,0.6443424292913504,0.6164512961343339,0.3655841744657878,0.31857414918563126,0.2909182643542537,0.38330936013617745,246.80802623902855,13.290393489471825,270,2.6937140061983957e-19,4.008016630547327e-18,1.6021131944965293e-17,2.5113964323682674e-16,1.3362684029112687e-15,3.999400313550296e-15,1.2899468057798502e-14,2.1716588515138443e-14,2.7002927285045864e-13,6.901913099734351e-13,1.424654156129402e-12,6.250784536639301e-12,2.1525211335671418e-11,9.510165269938491e-11,2.6231493812292627e-10,8.689529661619421e-10,3.343134358810817e-09,8.90616213430309e-09
2020,11,24,13,0,22.2,0,0,0,0,18.2,0,0,0,0,78.3,-9999,0.15,950,3.1,93,1.3,0,0,0,0,0,0,0,250.90638934098706,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,24,14,0,21.5,0,0,0,0,17.7,0,0,0,0,78.87,-9999,0.15,950,3.1,96,1.4,0,0,0,0,0,0,0,253.9730869858062,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,24,15,0,20.5,0,0,0,0,17,0,0,0,0,80.6,-9999,0.15,951,3,96,1.4,0,0,0,0,0,0,0,256.1572653130435,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,11,24,16,0,19.7,0,0,0,0,16.6,0,0,0,0,82.23,-9999,0.15,951,2.8,96,1.4,0,0,0,0,0,0,0,257.3060813067441,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
